

Ente;Candidato;;Liste/Gruppi;Voti lista;;Voti candidato
OTTATI;;;MO! LISTA CIVICA CAMPANIA;2;;
PADULA;CALDORO STEFANO;;;;;975
PADULA;;;FORZA ITALIA;493;;
PADULA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;232;;
PADULA;;;CALDORO PRESIDENTE;187;;
PADULA;;;NCD - CAMPANIA POPOLARE;40;;
PADULA;;;NOI SUD;13;;
PADULA;;;POPOLARI PER L'ITALIA;4;;
PADULA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
PADULA;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
PADULA;DE LUCA VINCENZO;;;;;916
PADULA;;;PARTITO DEMOCRATICO;335;;
PADULA;;;DE LUCA PRESIDENTE;163;;
PADULA;;;DAVVERO-VERDI;90;;
PADULA;;;UNIONE DI CENTRO;75;;
PADULA;;;CAMPANIA LIBERA;52;;
PADULA;;;PARTITO SOCIALISTA ITALIANO;51;;
PADULA;;;ITALIA DEI VALORI;41;;
PADULA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;28;;
PADULA;;;CAMPANIA IN RETE;9;;
PADULA;CIARAMBINO VALERIA;;;;;152
PADULA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;141;;
PADULA;VOZZA SALVATORE;;;;;19
PADULA;;;SINISTRA AL LAVORO;21;;
PADULA;ESPOSITO MARCO;;;;;4
PADULA;;;MO! LISTA CIVICA CAMPANIA;2;;
PAGANI;CALDORO STEFANO;;;;;7480
PAGANI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;4918;;
PAGANI;;;FORZA ITALIA;1342;;
PAGANI;;;NCD - CAMPANIA POPOLARE;1039;;
PAGANI;;;CALDORO PRESIDENTE;314;;
PAGANI;;;NOI SUD;232;;
PAGANI;;;POPOLARI PER L'ITALIA;124;;
PAGANI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;19;;
PAGANI;;;MAI PIU' LA TERRA DEI FUOCHI;10;;
PAGANI;DE LUCA VINCENZO;;;;;4543
PAGANI;;;PARTITO DEMOCRATICO;1099;;
PAGANI;;;DE LUCA PRESIDENTE;880;;
PAGANI;;;CAMPANIA LIBERA;794;;
PAGANI;;;PARTITO SOCIALISTA ITALIANO;513;;
PAGANI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;202;;
PAGANI;;;UNIONE DI CENTRO;90;;
PAGANI;;;ITALIA DEI VALORI;46;;
PAGANI;;;DAVVERO-VERDI;40;;
PAGANI;;;CAMPANIA IN RETE;32;;
PAGANI;CIARAMBINO VALERIA;;;;;1743
PAGANI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1385;;
PAGANI;VOZZA SALVATORE;;;;;296
PAGANI;;;SINISTRA AL LAVORO;317;;
PAGANI;ESPOSITO MARCO;;;;;60
PAGANI;;;MO! LISTA CIVICA CAMPANIA;39;;
PALOMONTE;DE LUCA VINCENZO;;;;;802
PALOMONTE;;;PARTITO DEMOCRATICO;348;;
PALOMONTE;;;DE LUCA PRESIDENTE;238;;
PALOMONTE;;;PARTITO SOCIALISTA ITALIANO;43;;
PALOMONTE;;;CAMPANIA LIBERA;42;;
PALOMONTE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;26;;
PALOMONTE;;;UNIONE DI CENTRO;24;;
PALOMONTE;;;DAVVERO-VERDI;17;;
PALOMONTE;;;CAMPANIA IN RETE;3;;
PALOMONTE;;;ITALIA DEI VALORI;1;;
PALOMONTE;CALDORO STEFANO;;;;;734
PALOMONTE;;;FORZA ITALIA;307;;
PALOMONTE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;232;;
PALOMONTE;;;CALDORO PRESIDENTE;140;;
PALOMONTE;;;NCD - CAMPANIA POPOLARE;53;;
PALOMONTE;;;NOI SUD;9;;
PALOMONTE;;;POPOLARI PER L'ITALIA;8;;
PALOMONTE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
PALOMONTE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
PALOMONTE;CIARAMBINO VALERIA;;;;;179
PALOMONTE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;168;;
PALOMONTE;VOZZA SALVATORE;;;;;18
PALOMONTE;;;SINISTRA AL LAVORO;16;;
PALOMONTE;ESPOSITO MARCO;;;;;2
PALOMONTE;;;MO! LISTA CIVICA CAMPANIA;2;;
PELLEZZANO;DE LUCA VINCENZO;;;;;3391
PELLEZZANO;;;PARTITO DEMOCRATICO;944;;
PELLEZZANO;;;DE LUCA PRESIDENTE;874;;
PELLEZZANO;;;CAMPANIA LIBERA;527;;
PELLEZZANO;;;PARTITO SOCIALISTA ITALIANO;232;;
PELLEZZANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;128;;
PELLEZZANO;;;UNIONE DI CENTRO;107;;
PELLEZZANO;;;DAVVERO-VERDI;90;;
PELLEZZANO;;;ITALIA DEI VALORI;33;;
PELLEZZANO;;;CAMPANIA IN RETE;20;;
PELLEZZANO;CALDORO STEFANO;;;;;1115
PELLEZZANO;;;NOI SUD;402;;
PELLEZZANO;;;FORZA ITALIA;318;;
PELLEZZANO;;;CALDORO PRESIDENTE;178;;
PELLEZZANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;171;;
PELLEZZANO;;;NCD - CAMPANIA POPOLARE;25;;
PELLEZZANO;;;POPOLARI PER L'ITALIA;12;;
PELLEZZANO;;;MAI PIU' LA TERRA DEI FUOCHI;7;;
PELLEZZANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;5;;
PELLEZZANO;CIARAMBINO VALERIA;;;;;750
PELLEZZANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;673;;
PELLEZZANO;VOZZA SALVATORE;;;;;83
PELLEZZANO;;;SINISTRA AL LAVORO;99;;
PELLEZZANO;ESPOSITO MARCO;;;;;11
PELLEZZANO;;;MO! LISTA CIVICA CAMPANIA;5;;
PERDIFUMO;DE LUCA VINCENZO;;;;;496
PERDIFUMO;;;PARTITO DEMOCRATICO;320;;
PERDIFUMO;;;DE LUCA PRESIDENTE;57;;
PERDIFUMO;;;CAMPANIA LIBERA;27;;
PERDIFUMO;;;UNIONE DI CENTRO;16;;
PERDIFUMO;;;PARTITO SOCIALISTA ITALIANO;12;;
PERDIFUMO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;8;;
PERDIFUMO;;;DAVVERO-VERDI;5;;
PERDIFUMO;;;CAMPANIA IN RETE;2;;
PERDIFUMO;;;ITALIA DEI VALORI;0;;
PERDIFUMO;CALDORO STEFANO;;;;;196
PERDIFUMO;;;FORZA ITALIA;65;;
PERDIFUMO;;;CALDORO PRESIDENTE;63;;
PERDIFUMO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;63;;
PERDIFUMO;;;NCD - CAMPANIA POPOLARE;4;;
PERDIFUMO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
PERDIFUMO;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
PERDIFUMO;;;POPOLARI PER L'ITALIA;1;;
PERDIFUMO;;;NOI SUD;0;;
PERDIFUMO;CIARAMBINO VALERIA;;;;;83
PERDIFUMO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;84;;
PERDIFUMO;VOZZA SALVATORE;;;;;17
PERDIFUMO;;;SINISTRA AL LAVORO;20;;
PERDIFUMO;ESPOSITO MARCO;;;;;0
PERDIFUMO;;;MO! LISTA CIVICA CAMPANIA;0;;
PERITO;DE LUCA VINCENZO;;;;;274
PERITO;;;PARTITO DEMOCRATICO;202;;
PERITO;;;DE LUCA PRESIDENTE;23;;
PERITO;;;CAMPANIA LIBERA;18;;
PERITO;;;UNIONE DI CENTRO;17;;
PERITO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;8;;
PERITO;;;PARTITO SOCIALISTA ITALIANO;6;;
PERITO;;;CAMPANIA IN RETE;0;;
PERITO;;;ITALIA DEI VALORI;0;;
PERITO;;;DAVVERO-VERDI;0;;
PERITO;CALDORO STEFANO;;;;;108
PERITO;;;FORZA ITALIA;66;;
PERITO;;;CALDORO PRESIDENTE;22;;
PERITO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;10;;
PERITO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
PERITO;;;NCD - CAMPANIA POPOLARE;2;;
PERITO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
PERITO;;;POPOLARI PER L'ITALIA;1;;
PERITO;;;NOI SUD;0;;
PERITO;CIARAMBINO VALERIA;;;;;40
PERITO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;30;;
PERITO;ESPOSITO MARCO;;;;;3
PERITO;;;MO! LISTA CIVICA CAMPANIA;3;;
PERITO;VOZZA SALVATORE;;;;;2
PERITO;;;SINISTRA AL LAVORO;2;;
PERTOSA;DE LUCA VINCENZO;;;;;305
PERTOSA;;;DAVVERO-VERDI;212;;
PERTOSA;;;PARTITO DEMOCRATICO;36;;
PERTOSA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;16;;
PERTOSA;;;DE LUCA PRESIDENTE;12;;
PERTOSA;;;PARTITO SOCIALISTA ITALIANO;7;;
PERTOSA;;;CAMPANIA LIBERA;5;;
PERTOSA;;;UNIONE DI CENTRO;3;;
PERTOSA;;;ITALIA DEI VALORI;1;;
PERTOSA;;;CAMPANIA IN RETE;0;;
PERTOSA;CALDORO STEFANO;;;;;85
PERTOSA;;;CALDORO PRESIDENTE;35;;
PERTOSA;;;FORZA ITALIA;34;;
PERTOSA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;23;;
PERTOSA;;;NOI SUD;1;;
PERTOSA;;;NCD - CAMPANIA POPOLARE;0;;
PERTOSA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
PERTOSA;;;POPOLARI PER L'ITALIA;0;;
PERTOSA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
PERTOSA;CIARAMBINO VALERIA;;;;;26
PERTOSA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;26;;
PERTOSA;VOZZA SALVATORE;;;;;5
PERTOSA;;;SINISTRA AL LAVORO;4;;
PERTOSA;ESPOSITO MARCO;;;;;1
PERTOSA;;;MO! LISTA CIVICA CAMPANIA;1;;
PETINA;DE LUCA VINCENZO;;;;;294
PETINA;;;PARTITO DEMOCRATICO;125;;
PETINA;;;DAVVERO-VERDI;64;;
PETINA;;;DE LUCA PRESIDENTE;34;;
PETINA;;;CAMPANIA LIBERA;21;;
PETINA;;;PARTITO SOCIALISTA ITALIANO;16;;
PETINA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;7;;
PETINA;;;CAMPANIA IN RETE;4;;
PETINA;;;UNIONE DI CENTRO;1;;
PETINA;;;ITALIA DEI VALORI;0;;
PETINA;CALDORO STEFANO;;;;;222
PETINA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;106;;
PETINA;;;CALDORO PRESIDENTE;81;;
PETINA;;;FORZA ITALIA;28;;
PETINA;;;POPOLARI PER L'ITALIA;1;;
PETINA;;;NOI SUD;1;;
PETINA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
PETINA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
PETINA;;;NCD - CAMPANIA POPOLARE;0;;
PETINA;CIARAMBINO VALERIA;;;;;60
PETINA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;57;;
PETINA;VOZZA SALVATORE;;;;;1
PETINA;;;SINISTRA AL LAVORO;2;;
PETINA;ESPOSITO MARCO;;;;;1
PETINA;;;MO! LISTA CIVICA CAMPANIA;1;;
PIAGGINE;DE LUCA VINCENZO;;;;;467
PIAGGINE;;;PARTITO DEMOCRATICO;218;;
PIAGGINE;;;UNIONE DI CENTRO;128;;
PIAGGINE;;;DE LUCA PRESIDENTE;47;;
PIAGGINE;;;CAMPANIA LIBERA;37;;
PIAGGINE;;;PARTITO SOCIALISTA ITALIANO;28;;
PIAGGINE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;4;;
PIAGGINE;;;CAMPANIA IN RETE;4;;
PIAGGINE;;;ITALIA DEI VALORI;2;;
PIAGGINE;;;DAVVERO-VERDI;1;;
PIAGGINE;CALDORO STEFANO;;;;;130
PIAGGINE;;;FORZA ITALIA;61;;
PIAGGINE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;43;;
PIAGGINE;;;CALDORO PRESIDENTE;26;;
PIAGGINE;;;POPOLARI PER L'ITALIA;3;;
PIAGGINE;;;NOI SUD;2;;
PIAGGINE;;;NCD - CAMPANIA POPOLARE;1;;
PIAGGINE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
PIAGGINE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
PIAGGINE;CIARAMBINO VALERIA;;;;;67
PIAGGINE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;46;;
PIAGGINE;VOZZA SALVATORE;;;;;10
PIAGGINE;;;SINISTRA AL LAVORO;10;;
PIAGGINE;ESPOSITO MARCO;;;;;1
PIAGGINE;;;MO! LISTA CIVICA CAMPANIA;2;;
PISCIOTTA;DE LUCA VINCENZO;;;;;569
PISCIOTTA;;;PARTITO DEMOCRATICO;210;;
PISCIOTTA;;;UNIONE DI CENTRO;128;;
PISCIOTTA;;;CAMPANIA LIBERA;72;;
PISCIOTTA;;;DE LUCA PRESIDENTE;60;;
PISCIOTTA;;;PARTITO SOCIALISTA ITALIANO;37;;
PISCIOTTA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;15;;
PISCIOTTA;;;ITALIA DEI VALORI;6;;
PISCIOTTA;;;CAMPANIA IN RETE;4;;
PISCIOTTA;;;DAVVERO-VERDI;3;;
PISCIOTTA;CALDORO STEFANO;;;;;305
PISCIOTTA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;205;;
PISCIOTTA;;;FORZA ITALIA;56;;
PISCIOTTA;;;CALDORO PRESIDENTE;20;;
PISCIOTTA;;;NCD - CAMPANIA POPOLARE;17;;
PISCIOTTA;;;NOI SUD;11;;
PISCIOTTA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
PISCIOTTA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
PISCIOTTA;;;POPOLARI PER L'ITALIA;0;;
PISCIOTTA;CIARAMBINO VALERIA;;;;;106
PISCIOTTA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;97;;
PISCIOTTA;VOZZA SALVATORE;;;;;12
PISCIOTTA;;;SINISTRA AL LAVORO;10;;
PISCIOTTA;ESPOSITO MARCO;;;;;3
PISCIOTTA;;;MO! LISTA CIVICA CAMPANIA;3;;
POLLA;CALDORO STEFANO;;;;;1263
POLLA;;;CALDORO PRESIDENTE;728;;
POLLA;;;FORZA ITALIA;287;;
POLLA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;258;;
POLLA;;;NOI SUD;16;;
POLLA;;;NCD - CAMPANIA POPOLARE;14;;
POLLA;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
POLLA;;;POPOLARI PER L'ITALIA;1;;
POLLA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
POLLA;DE LUCA VINCENZO;;;;;1034
POLLA;;;PARTITO DEMOCRATICO;412;;
POLLA;;;DAVVERO-VERDI;175;;
POLLA;;;DE LUCA PRESIDENTE;159;;
POLLA;;;PARTITO SOCIALISTA ITALIANO;79;;
POLLA;;;CAMPANIA LIBERA;41;;
POLLA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;31;;
POLLA;;;UNIONE DI CENTRO;22;;
POLLA;;;ITALIA DEI VALORI;6;;
POLLA;;;CAMPANIA IN RETE;2;;
POLLA;CIARAMBINO VALERIA;;;;;144
POLLA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;119;;
POLLA;VOZZA SALVATORE;;;;;15
POLLA;;;SINISTRA AL LAVORO;18;;
POLLA;ESPOSITO MARCO;;;;;8
POLLA;;;MO! LISTA CIVICA CAMPANIA;4;;
POLLICA;DE LUCA VINCENZO;;;;;459
POLLICA;;;DE LUCA PRESIDENTE;154;;
POLLICA;;;PARTITO DEMOCRATICO;140;;
POLLICA;;;UNIONE DI CENTRO;64;;
POLLICA;;;PARTITO SOCIALISTA ITALIANO;35;;
POLLICA;;;CAMPANIA LIBERA;34;;
POLLICA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;21;;
POLLICA;;;CAMPANIA IN RETE;2;;
POLLICA;;;ITALIA DEI VALORI;2;;
POLLICA;;;DAVVERO-VERDI;2;;
POLLICA;CALDORO STEFANO;;;;;298
POLLICA;;;FORZA ITALIA;148;;
POLLICA;;;CALDORO PRESIDENTE;67;;
POLLICA;;;POPOLARI PER L'ITALIA;28;;
POLLICA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;25;;
POLLICA;;;NCD - CAMPANIA POPOLARE;5;;
POLLICA;;;NOI SUD;1;;
POLLICA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
POLLICA;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
POLLICA;CIARAMBINO VALERIA;;;;;103
POLLICA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;92;;
POLLICA;VOZZA SALVATORE;;;;;13
POLLICA;;;SINISTRA AL LAVORO;12;;
POLLICA;ESPOSITO MARCO;;;;;2
POLLICA;;;MO! LISTA CIVICA CAMPANIA;3;;
PONTECAGNANO FAIANO;DE LUCA VINCENZO;;;;;7201
PONTECAGNANO FAIANO;;;PARTITO DEMOCRATICO;2393;;
PONTECAGNANO FAIANO;;;DE LUCA PRESIDENTE;1620;;
PONTECAGNANO FAIANO;;;CAMPANIA LIBERA;642;;
PONTECAGNANO FAIANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;565;;
PONTECAGNANO FAIANO;;;PARTITO SOCIALISTA ITALIANO;338;;
PONTECAGNANO FAIANO;;;UNIONE DI CENTRO;210;;
PONTECAGNANO FAIANO;;;ITALIA DEI VALORI;203;;
PONTECAGNANO FAIANO;;;DAVVERO-VERDI;203;;
PONTECAGNANO FAIANO;;;CAMPANIA IN RETE;30;;
PONTECAGNANO FAIANO;CALDORO STEFANO;;;;;2311
PONTECAGNANO FAIANO;;;FORZA ITALIA;863;;
PONTECAGNANO FAIANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;794;;
PONTECAGNANO FAIANO;;;CALDORO PRESIDENTE;371;;
PONTECAGNANO FAIANO;;;NCD - CAMPANIA POPOLARE;172;;
PONTECAGNANO FAIANO;;;NOI SUD;114;;
PONTECAGNANO FAIANO;;;POPOLARI PER L'ITALIA;20;;
PONTECAGNANO FAIANO;;;MAI PIU' LA TERRA DEI FUOCHI;13;;
PONTECAGNANO FAIANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;9;;
PONTECAGNANO FAIANO;CIARAMBINO VALERIA;;;;;1434
PONTECAGNANO FAIANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1304;;
PONTECAGNANO FAIANO;VOZZA SALVATORE;;;;;192
PONTECAGNANO FAIANO;;;SINISTRA AL LAVORO;248;;
PONTECAGNANO FAIANO;ESPOSITO MARCO;;;;;43
PONTECAGNANO FAIANO;;;MO! LISTA CIVICA CAMPANIA;30;;
POSITANO;CALDORO STEFANO;;;;;986
POSITANO;;;FORZA ITALIA;487;;
POSITANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;186;;
POSITANO;;;CALDORO PRESIDENTE;178;;
POSITANO;;;NCD - CAMPANIA POPOLARE;51;;
POSITANO;;;POPOLARI PER L'ITALIA;11;;
POSITANO;;;NOI SUD;11;;
POSITANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;7;;
POSITANO;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
POSITANO;DE LUCA VINCENZO;;;;;836
POSITANO;;;DE LUCA PRESIDENTE;311;;
POSITANO;;;PARTITO DEMOCRATICO;167;;
POSITANO;;;CAMPANIA LIBERA;128;;
POSITANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;93;;
POSITANO;;;PARTITO SOCIALISTA ITALIANO;27;;
POSITANO;;;DAVVERO-VERDI;21;;
POSITANO;;;CAMPANIA IN RETE;11;;
POSITANO;;;UNIONE DI CENTRO;9;;
POSITANO;;;ITALIA DEI VALORI;7;;
POSITANO;CIARAMBINO VALERIA;;;;;531
POSITANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;523;;
POSITANO;VOZZA SALVATORE;;;;;54
POSITANO;;;SINISTRA AL LAVORO;61;;
POSITANO;ESPOSITO MARCO;;;;;15
POSITANO;;;MO! LISTA CIVICA CAMPANIA;14;;
POSTIGLIONE;DE LUCA VINCENZO;;;;;667
POSTIGLIONE;;;DE LUCA PRESIDENTE;177;;
POSTIGLIONE;;;PARTITO DEMOCRATICO;129;;
POSTIGLIONE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;111;;
POSTIGLIONE;;;CAMPANIA LIBERA;75;;
POSTIGLIONE;;;PARTITO SOCIALISTA ITALIANO;67;;
POSTIGLIONE;;;DAVVERO-VERDI;24;;
POSTIGLIONE;;;ITALIA DEI VALORI;23;;
POSTIGLIONE;;;UNIONE DI CENTRO;16;;
POSTIGLIONE;;;CAMPANIA IN RETE;8;;
POSTIGLIONE;CALDORO STEFANO;;;;;615
POSTIGLIONE;;;FORZA ITALIA;212;;
POSTIGLIONE;;;CALDORO PRESIDENTE;188;;
POSTIGLIONE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;180;;
POSTIGLIONE;;;NCD - CAMPANIA POPOLARE;9;;
POSTIGLIONE;;;NOI SUD;8;;
POSTIGLIONE;;;POPOLARI PER L'ITALIA;7;;
POSTIGLIONE;;;MAI PIU' LA TERRA DEI FUOCHI;4;;
POSTIGLIONE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
POSTIGLIONE;CIARAMBINO VALERIA;;;;;89
POSTIGLIONE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;85;;
POSTIGLIONE;VOZZA SALVATORE;;;;;10
POSTIGLIONE;;;SINISTRA AL LAVORO;10;;
POSTIGLIONE;ESPOSITO MARCO;;;;;4
POSTIGLIONE;;;MO! LISTA CIVICA CAMPANIA;4;;
PRAIANO;DE LUCA VINCENZO;;;;;387
PRAIANO;;;DE LUCA PRESIDENTE;95;;
PRAIANO;;;PARTITO DEMOCRATICO;90;;
PRAIANO;;;CAMPANIA LIBERA;52;;
PRAIANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;28;;
PRAIANO;;;DAVVERO-VERDI;14;;
PRAIANO;;;UNIONE DI CENTRO;10;;
PRAIANO;;;PARTITO SOCIALISTA ITALIANO;7;;
PRAIANO;;;ITALIA DEI VALORI;2;;
PRAIANO;;;CAMPANIA IN RETE;1;;
PRAIANO;CIARAMBINO VALERIA;;;;;181
PRAIANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;178;;
PRAIANO;CALDORO STEFANO;;;;;159
PRAIANO;;;FORZA ITALIA;71;;
PRAIANO;;;CALDORO PRESIDENTE;61;;
PRAIANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
PRAIANO;;;NCD - CAMPANIA POPOLARE;7;;
PRAIANO;;;NOI SUD;2;;
PRAIANO;;;POPOLARI PER L'ITALIA;1;;
PRAIANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
PRAIANO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
PRAIANO;VOZZA SALVATORE;;;;;28
PRAIANO;;;SINISTRA AL LAVORO;61;;
PRAIANO;ESPOSITO MARCO;;;;;2
PRAIANO;;;MO! LISTA CIVICA CAMPANIA;3;;
PRIGNANO CILENTO;DE LUCA VINCENZO;;;;;243
PRIGNANO CILENTO;;;PARTITO DEMOCRATICO;113;;
PRIGNANO CILENTO;;;CAMPANIA LIBERA;65;;
PRIGNANO CILENTO;;;DE LUCA PRESIDENTE;35;;
PRIGNANO CILENTO;;;PARTITO SOCIALISTA ITALIANO;5;;
PRIGNANO CILENTO;;;UNIONE DI CENTRO;4;;
PRIGNANO CILENTO;;;DAVVERO-VERDI;2;;
PRIGNANO CILENTO;;;CAMPANIA IN RETE;2;;
PRIGNANO CILENTO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;0;;
PRIGNANO CILENTO;;;ITALIA DEI VALORI;0;;
PRIGNANO CILENTO;CALDORO STEFANO;;;;;130
PRIGNANO CILENTO;;;CALDORO PRESIDENTE;71;;
PRIGNANO CILENTO;;;FORZA ITALIA;40;;
PRIGNANO CILENTO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;8;;
PRIGNANO CILENTO;;;NCD - CAMPANIA POPOLARE;6;;
PRIGNANO CILENTO;;;NOI SUD;2;;
PRIGNANO CILENTO;;;POPOLARI PER L'ITALIA;2;;
PRIGNANO CILENTO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
PRIGNANO CILENTO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
PRIGNANO CILENTO;CIARAMBINO VALERIA;;;;;56
PRIGNANO CILENTO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;55;;
PRIGNANO CILENTO;VOZZA SALVATORE;;;;;2
PRIGNANO CILENTO;;;SINISTRA AL LAVORO;2;;
PRIGNANO CILENTO;ESPOSITO MARCO;;;;;1
PRIGNANO CILENTO;;;MO! LISTA CIVICA CAMPANIA;1;;
RAVELLO;DE LUCA VINCENZO;;;;;581
RAVELLO;;;PARTITO DEMOCRATICO;197;;
RAVELLO;;;DE LUCA PRESIDENTE;146;;
RAVELLO;;;CAMPANIA LIBERA;121;;
RAVELLO;;;PARTITO SOCIALISTA ITALIANO;36;;
RAVELLO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;12;;
RAVELLO;;;DAVVERO-VERDI;3;;
RAVELLO;;;ITALIA DEI VALORI;2;;
RAVELLO;;;CAMPANIA IN RETE;1;;
RAVELLO;;;UNIONE DI CENTRO;0;;
RAVELLO;CALDORO STEFANO;;;;;391
RAVELLO;;;FORZA ITALIA;257;;
RAVELLO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;51;;
RAVELLO;;;CALDORO PRESIDENTE;43;;
RAVELLO;;;NCD - CAMPANIA POPOLARE;25;;
RAVELLO;;;NOI SUD;2;;
RAVELLO;;;POPOLARI PER L'ITALIA;2;;
RAVELLO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
RAVELLO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
RAVELLO;CIARAMBINO VALERIA;;;;;88
RAVELLO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;85;;
RAVELLO;ESPOSITO MARCO;;;;;17
RAVELLO;;;MO! LISTA CIVICA CAMPANIA;25;;
RAVELLO;VOZZA SALVATORE;;;;;16
RAVELLO;;;SINISTRA AL LAVORO;19;;
RICIGLIANO;DE LUCA VINCENZO;;;;;280
RICIGLIANO;;;PARTITO DEMOCRATICO;128;;
RICIGLIANO;;;DE LUCA PRESIDENTE;67;;
RICIGLIANO;;;CAMPANIA LIBERA;19;;
RICIGLIANO;;;DAVVERO-VERDI;17;;
RICIGLIANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;15;;
RICIGLIANO;;;CAMPANIA IN RETE;10;;
RICIGLIANO;;;UNIONE DI CENTRO;9;;
RICIGLIANO;;;PARTITO SOCIALISTA ITALIANO;8;;
RICIGLIANO;;;ITALIA DEI VALORI;1;;
RICIGLIANO;CALDORO STEFANO;;;;;245
